Cooperation Rate,Opponent Cooperation Rate,Last Move,Opponent Last Move,Penultimate Move,Opponent Penultimate Move,Penultimate + 1 Move,Opponent Penultimate + 1 Move,Copy Rate
0.04,0.67,D,D,D,C,D,C,0.336734693877551
0.01,0.5,D,D,D,C,D,D,0.5
0.03,0.33,D,C,D,D,D,D,0.6530612244897959
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.0,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.49,D,D,D,C,D,D,0.5102040816326531
0.08,0.03,D,D,D,D,D,D,0.9591836734693877
1.0,0.98,C,D,C,C,C,C,1.0
0.09,0.22,D,D,D,D,D,C,0.7959183673469388
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.96,D,C,D,C,D,C,0.05102040816326531
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.38,0.54,D,D,D,D,D,D,0.7653061224489796
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.5,D,D,D,D,D,C,0.47959183673469385
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.05,D,D,D,D,D,D,0.9489795918367347
0.11,0.11,D,D,D,D,D,D,0.9693877551020408
0.55,0.84,C,D,D,D,D,D,0.6122448979591837
1.0,1.0,C,C,C,C,C,C,1.0
0.11,0.11,D,D,D,D,D,D,0.9489795918367347
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.15,0.17,D,D,D,D,D,D,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.32,D,C,D,D,D,D,0.673469387755102
0.04,0.24,D,D,D,D,D,D,0.7755102040816326
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.97,D,C,D,C,D,C,0.061224489795918366
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.02,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.01,D,D,D,D,D,D,0.9897959183673469
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
0.05,0.07,D,D,D,D,D,D,0.9285714285714286
0.06,0.07,D,D,D,D,D,D,0.9183673469387755
0.04,0.05,D,D,D,D,D,D,0.9387755102040817
0.01,0.01,D,D,D,D,D,D,0.9897959183673469
0.04,0.05,D,D,D,D,D,D,0.9591836734693877
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.15,0.72,D,D,D,D,D,D,0.3673469387755102
0.04,0.97,D,C,D,C,D,C,0.04081632653061224
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.26,0.53,D,D,D,C,D,D,0.6326530612244898
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.05,D,D,D,D,D,D,0.9693877551020408
0.02,0.97,D,C,D,C,D,C,0.04081632653061224
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.99,D,C,D,C,D,C,0.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.97,D,C,D,C,D,C,0.04081632653061224
0.03,0.04,D,D,D,D,D,D,0.9591836734693877
0.06,0.02,D,D,D,D,D,D,0.9489795918367347
0.03,0.04,D,D,D,D,D,D,0.9387755102040817
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
0.06,0.1,D,D,D,D,D,D,0.9285714285714286
0.01,0.5,D,D,D,C,D,D,0.5
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.03,D,D,D,D,D,D,0.9489795918367347
0.06,0.46,D,D,D,D,D,C,0.5408163265306123
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.3,D,D,D,D,D,C,0.7142857142857143
0.15,0.15,D,D,D,D,D,D,0.8877551020408163
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.04,D,D,D,D,D,D,0.9693877551020408
0.34,0.88,D,C,D,C,D,C,0.4387755102040816
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.08,0.53,D,C,D,D,D,D,0.5102040816326531
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.05,D,D,D,D,D,D,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.43,0.56,D,D,D,C,D,C,0.7755102040816326
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.23,0.3,D,D,D,D,D,D,0.8775510204081632
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.02,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
0.83,0.95,D,D,D,C,D,C,0.8571428571428571
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.32,D,C,D,C,D,D,0.6938775510204082
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.5,D,D,D,C,D,C,0.5102040816326531
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.98,D,C,D,C,D,C,0.030612244897959183
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
0.38,0.58,D,D,D,D,C,D,0.7551020408163265
0.54,0.75,D,D,D,C,D,D,0.7448979591836735
0.03,0.03,D,D,D,D,D,D,0.9693877551020408
0.06,0.04,D,D,D,D,D,D,0.9693877551020408
0.03,0.02,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.5,D,C,D,C,D,D,0.5
0.05,0.5,D,D,D,D,D,C,0.5408163265306123
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.09,0.95,D,C,D,C,D,C,0.05102040816326531
0.02,0.93,D,C,D,C,D,C,0.08163265306122448
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.02,D,D,D,D,D,D,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.99,D,C,D,C,D,C,0.01020408163265306
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.02,D,D,D,D,D,D,0.9795918367346939
0.29,0.95,D,C,D,C,D,C,0.3163265306122449
0.36,0.5,D,C,D,C,D,C,0.7346938775510204
1.0,1.0,C,C,C,C,C,C,1.0
0.08,0.07,D,D,D,D,D,D,0.9591836734693877
0.06,0.05,D,D,D,D,D,D,0.9795918367346939
0.25,0.22,D,D,D,D,D,D,0.8979591836734694
0.06,0.05,D,D,D,D,D,D,0.9591836734693877
0.06,0.05,D,D,D,D,D,D,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.23,0.3,D,C,D,D,D,D,0.8979591836734694
0.03,0.01,D,D,D,D,D,D,0.9897959183673469
0.06,0.22,D,D,D,D,D,C,0.7857142857142857
0.04,0.97,D,C,D,C,D,C,0.04081632653061224
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.08,0.08,D,D,D,D,D,D,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.98,D,C,D,C,D,C,0.02040816326530612
0.06,0.24,D,D,D,D,D,D,0.7959183673469388
0.08,0.09,D,D,D,D,D,D,0.9387755102040817
0.1,0.09,D,D,D,D,D,D,0.9183673469387755
0.08,0.06,D,D,D,D,D,D,0.9285714285714286
0.04,0.03,D,D,D,D,D,D,0.9795918367346939
0.09,0.07,D,D,D,D,D,D,0.9693877551020408
0.07,0.1,D,D,D,D,D,D,0.9387755102040817
0.06,0.04,D,D,D,D,D,D,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.1,0.95,D,C,D,C,D,C,0.10204081632653061
1.0,1.0,C,C,C,C,C,C,1.0
0.57,0.44,C,D,D,D,D,C,0.6836734693877551
0.34,0.47,D,D,D,C,D,D,0.6938775510204082
0.02,0.0,D,D,D,D,D,D,0.9897959183673469
1.0,0.99,C,C,C,C,C,C,1.0
0.03,0.5,D,C,D,D,D,C,0.5
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.86,D,C,D,C,D,C,0.19387755102040816
0.08,0.92,D,C,D,C,D,C,0.1326530612244898
1.0,1.0,C,C,C,C,C,C,1.0
0.2,0.93,D,C,D,C,D,C,0.15306122448979592
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
0.03,0.05,D,D,D,D,D,D,0.9693877551020408
0.05,0.94,D,C,D,C,D,C,0.08163265306122448
0.2,0.2,D,D,D,D,D,D,0.8469387755102041
0.01,0.3,D,C,D,D,D,C,0.7040816326530612
0.06,0.06,D,D,D,D,D,D,0.9489795918367347
1.0,1.0,C,C,C,C,C,C,1.0
0.1,0.74,D,C,D,C,D,C,0.2755102040816326
0.03,0.01,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.07,0.98,D,C,D,C,D,C,0.061224489795918366
1.0,1.0,C,C,C,C,C,C,1.0
0.12,0.84,D,C,D,C,D,C,0.19387755102040816
0.09,0.75,D,C,D,C,D,C,0.30612244897959184
0.05,0.67,D,C,D,C,D,C,0.3469387755102041
0.04,0.67,D,D,D,C,D,C,0.336734693877551
0.01,0.5,D,D,D,C,D,D,0.5
0.01,0.33,D,C,D,D,D,D,0.673469387755102
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.0,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.49,D,D,D,C,D,D,0.5204081632653061
0.06,0.03,D,D,D,D,D,D,0.9795918367346939
1.0,0.98,C,D,C,C,C,C,1.0
0.15,0.26,D,D,D,D,D,D,0.7653061224489796
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.98,D,C,D,C,D,C,0.030612244897959183
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.51,0.54,C,D,D,D,D,D,0.6428571428571429
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.13,0.53,D,C,D,C,D,D,0.5306122448979592
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.09,D,D,D,D,D,D,0.9285714285714286
0.19,0.18,D,D,D,D,D,D,0.8979591836734694
0.58,0.81,D,D,C,D,D,D,0.6224489795918368
1.0,1.0,C,C,C,C,C,C,1.0
0.08,0.07,D,D,D,D,D,D,0.9387755102040817
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.98,C,D,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.35,0.33,D,D,D,D,D,D,0.7857142857142857
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.32,D,D,D,D,D,C,0.6632653061224489
0.02,0.24,D,D,D,C,D,D,0.7653061224489796
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.98,D,C,D,C,D,C,0.04081632653061224
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.95,D,C,D,C,D,C,0.07142857142857142
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,1.0
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
0.01,0.01,D,D,D,D,D,D,0.9897959183673469
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
0.04,0.05,D,D,D,D,D,D,0.9387755102040817
0.08,0.07,D,D,D,D,D,D,0.8775510204081632
0.02,0.02,D,D,D,D,D,D,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.48,0.97,D,C,D,C,D,C,0.46938775510204084
0.04,0.97,D,C,D,C,D,C,0.04081632653061224
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.44,0.53,D,D,D,D,D,D,0.5918367346938775
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.21,0.2,D,D,D,D,D,D,0.7959183673469388
0.03,0.97,D,C,D,C,D,C,0.030612244897959183
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.05,0.99,D,C,D,C,D,C,0.030612244897959183
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.97,D,C,D,C,D,C,0.04081632653061224
0.04,0.02,D,D,D,D,D,D,0.9693877551020408
0.03,0.03,D,D,D,D,D,D,0.9693877551020408
0.05,0.06,D,D,D,D,D,D,0.9183673469387755
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
0.07,0.1,D,D,D,D,D,D,0.8979591836734694
0.04,0.52,D,D,D,C,D,D,0.4897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.03,D,D,D,D,D,D,0.9591836734693877
0.18,0.55,D,D,D,D,D,D,0.4897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.12,0.32,D,D,D,D,D,C,0.7244897959183674
0.09,0.09,D,D,D,D,D,D,0.9081632653061225
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.04,D,D,D,D,D,D,0.9489795918367347
0.56,0.91,D,C,D,C,D,C,0.6122448979591837
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.18,0.53,D,D,D,D,D,C,0.5
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.04,D,D,D,D,D,D,0.9591836734693877
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.51,0.62,D,C,D,D,D,D,0.6530612244897959
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.32,0.3,D,D,D,D,D,D,0.7653061224489796
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.05,D,D,D,D,D,D,0.9591836734693877
1.0,1.0,C,C,C,C,C,C,1.0
0.11,0.14,D,D,D,D,D,D,0.8571428571428571
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.07,0.34,D,C,D,C,D,D,0.6428571428571429
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.07,0.5,D,D,D,C,D,C,0.46938775510204084
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.98,D,C,D,C,D,C,0.01020408163265306
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,0.99,C,C,C,C,C,C,1.0
0.12,0.4,D,D,D,D,D,D,0.6530612244897959
0.23,0.52,D,C,D,D,D,C,0.6020408163265306
0.03,0.03,D,D,D,D,D,D,0.9693877551020408
0.06,0.06,D,D,D,D,D,D,0.9285714285714286
0.02,0.02,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
0.08,0.5,D,C,D,C,D,D,0.5714285714285714
0.13,0.5,D,D,C,D,D,C,0.5816326530612245
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.07,0.97,D,C,D,C,D,C,0.07142857142857142
0.08,0.76,D,C,D,C,D,C,0.29591836734693877
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.02,D,D,D,D,D,D,0.9693877551020408
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.99,D,C,D,C,D,C,0.0
0.13,0.5,D,C,D,C,D,C,0.5102040816326531
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.01,D,D,D,D,D,D,0.9795918367346939
0.32,0.95,D,C,D,C,D,C,0.32653061224489793
0.41,0.54,D,D,D,D,D,C,0.5714285714285714
1.0,1.0,C,C,C,C,C,C,1.0
0.39,0.34,D,D,D,D,D,D,0.7959183673469388
0.13,0.14,D,D,D,D,D,D,0.8367346938775511
0.04,0.03,D,D,D,D,D,D,1.0
0.04,0.03,D,D,D,D,D,D,0.9795918367346939
0.16,0.11,D,D,D,D,D,D,0.8775510204081632
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.11,0.17,D,D,D,D,D,C,0.826530612244898
0.15,0.09,D,D,D,D,D,D,0.9489795918367347
0.2,0.29,D,C,D,C,D,D,0.7653061224489796
0.04,0.97,D,C,D,C,D,C,0.04081632653061224
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.21,0.65,C,C,D,C,D,D,0.3877551020408163
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.95,D,C,D,C,D,C,0.061224489795918366
0.07,0.21,D,D,D,D,D,D,0.826530612244898
0.12,0.1,D,D,D,D,D,D,0.8673469387755102
0.11,0.09,D,D,D,D,D,D,0.9081632653061225
0.08,0.06,D,D,D,D,D,D,0.9489795918367347
0.09,0.03,D,D,D,D,D,D,0.9285714285714286
0.12,0.06,D,D,D,D,D,D,0.9285714285714286
0.11,0.13,D,D,D,D,D,D,0.8877551020408163
0.07,0.11,D,D,D,D,D,D,0.8877551020408163
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.0,D,D,D,D,D,D,0.9897959183673469
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.1,0.95,D,C,D,C,D,C,0.08163265306122448
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.01,D,D,D,D,D,D,0.9591836734693877
1.0,0.99,C,C,C,C,C,C,1.0
0.03,0.5,D,C,D,D,D,C,0.5204081632653061
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.86,D,C,D,C,D,C,0.14285714285714285
0.02,0.98,D,C,D,C,D,C,0.030612244897959183
1.0,1.0,C,C,C,C,C,C,1.0
0.11,0.62,D,D,D,D,D,C,0.4489795918367347
0.03,0.11,D,D,D,D,D,D,0.8877551020408163
0.99,0.98,C,D,C,C,C,C,1.0
0.03,0.01,D,D,D,D,D,D,0.9693877551020408
0.04,0.95,D,C,D,C,D,C,0.04081632653061224
0.05,0.05,D,D,D,D,D,D,0.9489795918367347
0.03,0.28,D,D,D,D,D,D,0.6938775510204082
0.06,0.06,D,D,D,D,D,D,0.9285714285714286
1.0,1.0,C,C,C,C,C,C,1.0
0.1,0.63,D,D,D,D,D,D,0.42857142857142855
0.04,0.01,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.06,0.97,D,C,D,C,D,C,0.061224489795918366
1.0,1.0,C,C,C,C,C,C,1.0
0.08,0.84,D,C,D,C,D,C,0.19387755102040816
0.05,0.75,D,C,D,C,D,C,0.2857142857142857
0.07,0.67,D,C,D,C,D,C,0.3469387755102041
0.07,0.67,D,D,D,C,D,C,0.3469387755102041
0.03,0.5,D,D,D,C,D,D,0.5
0.07,0.33,D,C,D,D,D,D,0.6938775510204082
1.0,1.0,C,C,C,C,C,C,1.0
0.01,0.0,D,D,D,D,D,D,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.49,D,D,D,C,D,D,0.5204081632653061
0.04,0.04,D,D,D,D,D,D,0.9489795918367347
1.0,0.98,C,D,C,C,C,C,1.0
0.11,0.24,D,C,D,D,D,D,0.7857142857142857
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.02,0.98,D,C,D,C,D,C,0.030612244897959183
1.0,0.99,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.39,0.55,D,D,D,D,D,D,0.7857142857142857
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.09,0.47,D,D,D,D,D,D,0.5204081632653061
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.02,D,D,D,D,D,D,0.9591836734693877
0.31,0.31,D,D,D,D,D,D,0.9897959183673469
0.52,0.78,D,D,D,D,D,D,0.7040816326530612
1.0,1.0,C,C,C,C,C,C,1.0
0.12,0.11,D,D,D,D,D,D,0.9795918367346939
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.99,0.98,C,D,C,C,C,C,1.0
0.15,0.16,D,D,D,D,D,D,0.9183673469387755
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.04,0.32,D,D,D,D,D,C,0.673469387755102
0.05,0.24,D,D,D,D,D,C,0.7551020408163265
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
1.0,1.0,C,C,C,C,C,C,1.0
0.03,0.98,D,C,D,C,D,C,0.04081632653061224
